dataset: cLogicalConcBEasy.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4699   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4366   39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3339   13 A1 equ A3
 0.3339   23 A1 xor A3
 0.315    14 A1 equ A4
 0.315    24 A1 xor A4
 0.311    10 A3 equ A4
 0.311    20 A3 xor A4
 0.3102   19 A1 xor A2
 0.3102    9 A1 equ A2
 0.2989   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.2982    8 A2 equ A3
 0.2982   18 A2 xor A3
 0.2934   26 A1 xor A5
 0.2934   16 A1 equ A5
 0.2906   22 A3 xor A5
 0.2906   12 A3 equ A5
 0.2889   11 A2 equ A4
 0.2889   21 A2 xor A4
 0.2679   15 A2 equ A5
 0.2679   25 A2 xor A5
 0.2647   17 A4 xor A5
 0.2647    7 A4 equ A5
 0.2519   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.1861   34 A1 impl A4
 0.1722   36 A1 impl A5
 0.1707    1 A1
 0.1673    3 A3
 0.166    32 A3 impl A5
 0.1539   28 A2 impl A3
 0.1468    4 A4
 0.1421    2 A2
 0.1419   31 A2 impl A4
 0.1388   35 A2 impl A5
 0.1384   30 A3 impl A4
 0.1301   27 A4 impl A5
 0.1259    5 A5
 0.1074   33 A1 impl A3
 0.0901   29 A1 impl A2
 0.0519    6 A6


								--------------
									Fold  7
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4658   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4318   39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3228   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.3136   22 A1 xor A3
 0.3136   12 A1 equ A3
 0.3107   10 A1 equ A2
 0.3107   20 A1 xor A2
 0.3074   18 A2 xor A3
 0.3074    8 A2 equ A3
 0.3042   19 A3 xor A4
 0.3042    9 A3 equ A4
 0.3028   14 A1 equ A4
 0.3028   24 A1 xor A4
 0.2919   21 A3 xor A5
 0.2919   11 A3 equ A5
 0.2911   13 A2 equ A4
 0.2911   23 A2 xor A4
 0.2903   26 A1 xor A5
 0.2903   16 A1 equ A5
 0.2762   15 A2 equ A5
 0.2762   25 A2 xor A5
 0.2704   17 A4 xor A5
 0.2704    7 A4 equ A5
 0.2447   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.1873   36 A1 impl A5
 0.1766   34 A1 impl A4
 0.1622    1 A1
 0.1616    3 A3
 0.1609   31 A3 impl A5
 0.1548   28 A2 impl A3
 0.1484    2 A2
 0.1463   35 A2 impl A5
 0.1426    4 A4
 0.1416   29 A3 impl A4
 0.1303    5 A5
 0.1302   33 A2 impl A4
 0.1298   27 A4 impl A5
 0.0926   32 A1 impl A3
 0.0797   30 A1 impl A2
 0.0374    6 A6


								--------------
									Fold  8
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.5896   41 num-of-N((A5 = 1) and (A2 = 1) and (A3 = 1) and (A1 = 0))
 0.4796   42 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4262   40 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3343   11 A1 equ A3
 0.3343   21 A1 xor A3
 0.3209   19 A1 xor A2
 0.3209    9 A1 equ A2
 0.3199   24 A1 xor A4
 0.3199   14 A1 equ A4
 0.3151   39 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.3124   20 A3 xor A4
 0.3124   10 A3 equ A4
 0.3038    8 A2 equ A3
 0.3038   18 A2 xor A3
 0.299    12 A2 equ A4
 0.299    22 A2 xor A4
 0.2807   16 A1 equ A5
 0.2807   26 A1 xor A5
 0.2757   23 A3 xor A5
 0.2757   13 A3 equ A5
 0.2603   25 A2 xor A5
