dataset: rLinear.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.03751041     510 A1==(-inf-20.143022] or A2==(20.013521-39.954407] or A3==(-inf-20.006354]
 0.03741705     606 A1==(79.933791-inf) or A2==(-inf-20.013521] or A3==(20.006354-39.979256]
 0.03738719     621 A1==(79.933791-inf) or A2==(59.895292-79.836178] or A3==(20.006354-39.979256]
 0.03730998     535 A1==(20.143022-40.073278] or A2==(20.013521-39.954407] or A3==(-inf-20.006354]
 0.03708792     624 A1==(79.933791-inf) or A2==(59.895292-79.836178] or A3==(79.925061-inf)
 0.03695335     553 A1==(20.143022-40.073278] or A2==(79.836178-inf) or A3==(59.952159-79.925061]
 0.03692813     578 A1==(40.073278-60.003535] or A2==(79.836178-inf) or A3==(59.952159-79.925061]
 0.03691383     554 A1==(20.143022-40.073278] or A2==(79.836178-inf) or A3==(79.925061-inf)
 0.0368333      513 A1==(-inf-20.143022] or A2==(20.013521-39.954407] or A3==(59.952159-79.925061]
 0.03646119     628 A1==(79.933791-inf) or A2==(79.836178-inf) or A3==(59.952159-79.925061]
 0.03609031     219 A1==(40.073278-60.003535] equ A3==(59.952159-79.925061]
 0.03609031     294 A1==(40.073278-60.003535] xor A3==(59.952159-79.925061]
 0.0358939      144 A1==(40.073278-60.003535] or A3==(59.952159-79.925061]
 0.03569687     555 A1==(40.073278-60.003535] or A2==(-inf-20.013521] or A3==(-inf-20.006354]
 0.03560177     524 A1==(-inf-20.143022] or A2==(59.895292-79.836178] or A3==(79.925061-inf)
 0.03555851     618 A1==(79.933791-inf) or A2==(39.954407-59.895292] or A3==(59.952159-79.925061]
 0.03533642     560 A1==(40.073278-60.003535] or A2==(20.013521-39.954407] or A3==(-inf-20.006354]
 0.03525871     152 A1==(79.933791-inf) or A3==(20.006354-39.979256]
 0.03518878     556 A1==(40.073278-60.003535] or A2==(-inf-20.013521] or A3==(20.006354-39.979256]
 0.03482946     301 A1==(79.933791-inf) xor A3==(-inf-20.006354]
 0.03482946     226 A1==(79.933791-inf) equ A3==(-inf-20.006354]
 0.03482104     536 A1==(20.143022-40.073278] or A2==(20.013521-39.954407] or A3==(20.006354-39.979256]
 0.03480073     509 A1==(-inf-20.143022] or A2==(-inf-20.013521] or A3==(79.925061-inf)
 0.03477068     579 A1==(40.073278-60.003535] or A2==(79.836178-inf) or A3==(79.925061-inf)
 0.03467397     328 A2==(79.836178-inf) impl A3==(39.979256-59.952159]
 0.03464882     526 A1==(-inf-20.143022] or A2==(79.836178-inf) or A3==(20.006354-39.979256]
 0.03458824     520 A1==(-inf-20.143022] or A2==(59.895292-79.836178] or A3==(-inf-20.006354]
 0.03449703     530 A1==(20.143022-40.073278] or A2==(-inf-20.013521] or A3==(-inf-20.006354]
 0.03433731     574 A1==(40.073278-60.003535] or A2==(59.895292-79.836178] or A3==(79.925061-inf)
 0.03429736     534 A1==(20.143022-40.073278] or A2==(-inf-20.013521] or A3==(79.925061-inf)
 0.03418068     610 A1==(79.933791-inf) or A2==(20.013521-39.954407] or A3==(-inf-20.006354]
 0.0339018      569 A1==(40.073278-60.003535] or A2==(39.954407-59.895292] or A3==(79.925061-inf)
 0.03382778     511 A1==(-inf-20.143022] or A2==(20.013521-39.954407] or A3==(20.006354-39.979256]
 0.03359596     599 A1==(60.003535-79.933791] or A2==(59.895292-79.836178] or A3==(79.925061-inf)
 0.03349718     551 A1==(20.143022-40.073278] or A2==(79.836178-inf) or A3==(20.006354-39.979256]
 0.03348        619 A1==(79.933791-inf) or A2==(39.954407-59.895292] or A3==(79.925061-inf)
 0.03342154     149 A1==(60.003535-79.933791] or A3==(59.952159-79.925061]
 0.03297779     531 A1==(20.143022-40.073278] or A2==(-inf-20.013521] or A3==(20.006354-39.979256]
 0.03297257     140 A1==(20.143022-40.073278] or A3==(79.925061-inf)
 0.03293221     329 A2==(79.836178-inf) impl A3==(59.952159-79.925061]
 0.032901       576 A1==(40.073278-60.003535] or A2==(79.836178-inf) or A3==(20.006354-39.979256]
 0.03288344     514 A1==(-inf-20.143022] or A2==(20.013521-39.954407] or A3==(79.925061-inf)
 0.03287796     154 A1==(79.933791-inf) or A3==(59.952159-79.925061]
 0.03280471     541 A1==(20.143022-40.073278] or A2==(39.954407-59.895292] or A3==(20.006354-39.979256]
 0.03263503     571 A1==(40.073278-60.003535] or A2==(59.895292-79.836178] or A3==(20.006354-39.979256]
 0.03263144     318 A2==(39.954407-59.895292] impl A3==(39.979256-59.952159]
 0.03248678     611 A1==(79.933791-inf) or A2==(20.013521-39.954407] or A3==(20.006354-39.979256]
 0.03236398     135 A1==(-inf-20.143022] or A3==(79.925061-inf)
 0.03225998     604 A1==(60.003535-79.933791] or A2==(79.836178-inf) or A3==(79.925061-inf)
 0.03197433     558 A1==(40.073278-60.003535] or A2==(-inf-20.013521] or A3==(59.952159-79.925061]
 0.03187809     528 A1==(-inf-20.143022] or A2==(79.836178-inf) or A3==(59.952159-79.925061]
 0.03138885     586 A1==(60.003535-79.933791] or A2==(20.013521-39.954407] or A3==(20.006354-39.979256]
 0.03102074     605 A1==(79.933791-inf) or A2==(-inf-20.013521] or A3==(-inf-20.006354]
 0.03100649     588 A1==(60.003535-79.933791] or A2==(20.013521-39.954407] or A3==(59.952159-79.925061]
 0.03093201     613 A1==(79.933791-inf) or A2==(20.013521-39.954407] or A3==(59.952159-79.925061]
