dataset: cLogicalConcBEasyNoisy-uniqueSamples.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.05       25 A5 xor A6
 0.05       11 A5 equ A6
 0.04655    30 A2 xor A5
 0.04655    16 A2 equ A5
 0.03966    38 A3 impl A4
 0.03793    19 A2 equ A6
 0.03793    33 A2 xor A6
 0.03793    14 A2 equ A4
 0.03793    28 A2 xor A4
 0.03621    24 A3 xor A4
 0.03621    10 A3 equ A4
 0.03621    31 A3 xor A6
 0.03621    17 A3 equ A6
 0.03448    39 A5 impl A6
 0.02931    43 A1 impl A4
 0.02931    42 A2 impl A4
 0.02586    47 A2 impl A6
 0.02414    48 A1 impl A6
 0.02069     6 A6
 0.01379    36 A1 impl A2
-0.00172    20 A1 equ A6
-0.00172    34 A1 xor A6
-0.0069     40 A1 impl A3


								--------------
									Fold  7
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.40172   44 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.24483   43 (A3 = 1) and (A2 = 1) and (A5 = 1)
 0.24483   45 (A5 = 1) and (A2 = 1) and (A3 = 1)
 0.21034   47 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.18793    5 A5
 0.13966   17 A1 equ A5
 0.13966   29 A1 xor A5
 0.13103   41 A1 impl A5
 0.12586    7 A4 equ A5
 0.12586   48 num-of-N((A5 = 1) and (A2 = 1) and (A3 = 1))
 0.12586   19 A4 xor A5
 0.12586   46 num-of-N((A3 = 1) and (A2 = 1) and (A5 = 1))
 0.11897    2 A2
 0.11379    4 A4
 0.11379   15 A1 equ A4
 0.11379   27 A1 xor A4
 0.10862   11 A1 equ A2
 0.10862   23 A1 xor A2
 0.1        3 A3
 0.1        1 A1
 0.08103   20 A2 xor A3
 0.08103    8 A2 equ A3
 0.07241   40 A2 impl A5
 0.07069   31 A4 impl A5
 0.06897   16 A2 equ A5
 0.06897   28 A2 xor A5
 0.06724   34 A5 impl A6
 0.06379   12 A3 equ A5
 0.06379   24 A3 xor A5
 0.06034   36 A3 impl A5
 0.05862   38 A4 impl A6
 0.04828    9 A3 equ A4
 0.04828   21 A3 xor A4
 0.04655   13 A2 equ A4
 0.04655   25 A2 xor A4
 0.04655   39 A1 impl A4
 0.03448   10 A5 equ A6
 0.03448   22 A5 xor A6
 0.03276   35 A1 impl A2
 0.03276   32 A2 impl A3
 0.02759   18 A2 equ A6
 0.02759   30 A2 xor A6
 0.02414   42 A2 impl A6
 0.01552   33 A3 impl A4
 0.00862   14 A4 equ A6
 0.00862   26 A4 xor A6
 0.0069    37 A2 impl A4
-0.00517    6 A6


								--------------
									Fold  8
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.35689655172413837        52 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.26724137931034414        53 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.1913793103448272          5 A5
 0.1758620689655169         54 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.15862068965517212        55 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.14827586206896526        19 A1 equ A5
 0.14827586206896526        34 A1 xor A5
 0.1448275862068963          3 A3
 0.13965517241379288         7 A4 equ A5
 0.13965517241379288        22 A4 xor A5
 0.13448275862068945        49 A1 impl A5
 0.13275862068965497        24 A1 xor A2
 0.13275862068965497         9 A1 equ A2
 0.12413793103448259         2 A2
 0.11379310344827573         8 A2 equ A3
 0.11379310344827573        23 A2 xor A3
 0.10689655172413783         4 A4
 0.09482758620689649        12 A1 equ A3
 0.09482758620689649        27 A1 xor A3
 0.09310344827586202        37 A4 impl A5
 0.08793103448275859        29 A3 xor A5
 0.08793103448275859        14 A3 equ A5
 0.08793103448275859         1 A1
 0.08793103448275859        48 A3 impl A6
 0.07586206896551724        44 A3 impl A5
 0.06896551724137934        41 A5 impl A6
 0.06379310344827589        45 A4 impl A6
 0.06034482758620693        47 A2 impl A5
 0.055172413793103475       50 A2 impl A6
 0.05344827586206899        32 A2 xor A5
 0.05344827586206899        17 A2 equ A5
 0.0517241379310345         13 A2 equ A4
 0.0517241379310345         28 A2 xor A4
 0.043103448275862086       16 A1 equ A4
 0.043103448275862086       31 A1 xor A4
 0.0413793103448276         10 A3 equ A4
 0.0413793103448276         25 A3 xor A4
 0.03965517241379311        38 A2 impl A3
 0.037931034482758634       51 A1 impl A6
 0.03620689655172415        18 A3 equ A6
 0.03620689655172415        33 A3 xor A6
 0.03448275862068966        43 A2 impl A4
 0.031034482758620696       26 A5 xor A6
 0.031034482758620696       40 A3 impl A4
 0.031034482758620696       11 A5 equ A6
 0.029310344827586213       39 A1 impl A2
 0.029310344827586213       15 A4 equ A6
 0.029310344827586213       30 A4 xor A6
 0.02586206896551724        46 A1 impl A4
 0.01206896551724138        20 A2 equ A6
 0.01206896551724138        35 A2 xor A6
 0.005172413793103449        6 A6
-0.000000000000000000479    42 A1 impl A3
-0.010344827586206893       36 A1 xor A6
-0.010344827586206893       21 A1 equ A6


								--------------
									Fold  9
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.3465517241379313        47 (A5 = 1) and (A1 = 1) and (A4 = 1)
 0.2517241379310339        46 (A2 = 1) and (A3 = 1) and (A5 = 1)
 0.19655172413793062       49 num-of-N((A5 = 1) and (A1 = 1) and (A4 = 1))
 0.16206896551724106        5 A5
 0.16206896551724106        2 A2
 0.15862068965517212       21 A2 xor A3
 0.15862068965517212        8 A2 equ A3
 0.15689655172413763       48 num-of-N((A2 = 1) and (A3 = 1) and (A5 = 1))
 0.14310344827586183       20 A4 xor A5
 0.14310344827586183        7 A4 equ A5
 0.14137931034482737        3 A3
 0.13275862068965497       30 A1 xor A5
 0.13275862068965497       17 A1 equ A5
 0.12758620689655154       43 A1 impl A5
 0.1086206896551723        13 A1 equ A3
 0.1086206896551723        26 A1 xor A3
 0.1017241379310344        23 A1 xor A2
 0.1017241379310344        10 A1 equ A2
 0.1017241379310344         1 A1
 0.09310344827586202       15 A2 equ A5
 0.09310344827586202       28 A2 xor A5
 0.09137931034482753       33 A4 impl A5
 0.07758620689655173        4 A4
 0.07586206896551724       41 A2 impl A5
 0.0724137931034483        27 A1 xor A4
 0.0724137931034483        14 A1 equ A4
 0.06379310344827589       37 A3 impl A5
 0.06034482758620693       35 A3 impl A4
 0.05862068965517244       34 A2 impl A3
 0.04655172413793105       39 A1 impl A3
 0.044827586206896565      40 A1 impl A4
 0.044827586206896565      11 A3 equ A5
 0.044827586206896565      24 A3 xor A5
 0.043103448275862086      38 A2 impl A4
 0.0413793103448276        36 A1 impl A2
 0.03620689655172415        9 A3 equ A4
 0.03620689655172415       22 A3 xor A4
 0.03448275862068966       42 A3 impl A6
 0.029310344827586213      45 A1 impl A6
 0.029310344827586213      31 A2 xor A6
 0.029310344827586213      18 A2 equ A6
 0.025862068965517244      12 A2 equ A4
 0.025862068965517244      25 A2 xor A4
 0.024137931034482762      44 A2 impl A6
 0.018965517241379307      16 A3 equ A6
 0.018965517241379307      29 A3 xor A6
-0.000000000000000000479   19 A1 equ A6
-0.000000000000000000479   32 A1 xor A6
-0.01206896551724138        6 A6


								--------------
									Fold 10
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.43448   46 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.2431    49 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.2431    47 (A2 = 1) and (A3 = 1) and (A1 = 0)
 0.24138   50 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.23448   48 (A5 = 1) and (A2 = 1) and (A3 = 1)
 0.17241    5 A5
 0.16034    7 A4 equ A5
 0.16034   20 A4 xor A5
 0.14655    4 A4
 0.13793   52 num-of-N((A5 = 1) and (A2 = 1) and (A3 = 1))
 0.12586    2 A2
 0.12241   30 A1 xor A5
 0.12241   17 A1 equ A5
 0.11552    8 A2 equ A3
 0.11552   21 A2 xor A3
 0.11207   53 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.11207   51 num-of-N((A2 = 1) and (A3 = 1) and (A1 = 0))
 0.11034   14 A1 equ A4
 0.11034   27 A1 xor A4
 0.1069     9 A1 equ A2
 0.1069    22 A1 xor A2
 0.1069     3 A3
 0.1       40 A1 impl A4
 0.08793   43 A1 impl A5
 0.08103    1 A1
 0.07414   24 A1 xor A3
 0.07414   11 A1 equ A3
 0.07241   42 A3 impl A6
 0.07069   44 A2 impl A6
